word,category,genre,number,syllables,tonic
cerdas,adjetivo,femenino,plural,cer das,1
cerdoso,adjetivo,masculino,singular,cer do so,2
cerdosa,adjetivo,femenino,singular,cer do sa,2
cerdosos,adjetivo,masculino,plural,cer do sos,2
cerdosas,adjetivo,femenino,plural,cer do sas,2
cerdudo,adjetivo,masculino,singular,cer du do,2
cerduda,adjetivo,femenino,singular,cer du da,2
cerdudos,adjetivo,masculino,plural,cer du dos,2
cerdudas,adjetivo,femenino,plural,cer du das,2
cerealista,adjetivo,neutro,singular,ce re a lis ta,4
cerealistas,adjetivo,neutro,plural,ce re a lis tas,4
cereal,adjetivo,neutro,singular,ce re al,3
cereales,adjetivo,neutro,plural,ce re a les,3
cerebral,adjetivo,neutro,singular,ce re bral,3
cerebrales,adjetivo,neutro,plural,ce re bra les,3
cerebroespinal,adjetivo,neutro,singular,ce re bro es pi nal,6
cerebroespinales,adjetivo,neutro,plural,ce re bro es pi na les,6
ceremonial,adjetivo,neutro,singular,ce re mo nial,4
ceremoniales,adjetivo,neutro,plural,ce re mo nia les,4
ceremoniero,adjetivo,masculino,singular,ce re mo nie ro,4
ceremoniera,adjetivo,femenino,singular,ce re mo nie ra,4
ceremonieros,adjetivo,masculino,plural,ce re mo nie ros,4
ceremonieras,adjetivo,femenino,plural,ce re mo nie ras,4
ceremonioso,adjetivo,masculino,singular,ce re mo nio so,4
ceremoniosa,adjetivo,femenino,singular,ce re mo nio sa,4
ceremoniosos,adjetivo,masculino,plural,ce re mo nio sos,4
ceremoniosas,adjetivo,femenino,plural,ce re mo nio sas,4
cerne,adjetivo,masculino,singular,cer ne,1
cerna,adjetivo,femenino,singular,cer na,1
cernes,adjetivo,masculino,plural,cer nes,1
cernas,adjetivo,femenino,plural,cer nas,1
cernícalo,adjetivo,neutro,singular,cer ní ca lo,2
cernícalos,adjetivo,neutro,plural,cer ní ca los,2
cero,adjetivo,masculino,singular,ce ro,1
cera,adjetivo,femenino,singular,ce ra,1
ceros,adjetivo,masculino,plural,ce ros,1
ceras,adjetivo,femenino,plural,ce ras,1
ceroso,adjetivo,masculino,singular,ce ro so,2
cerosa,adjetivo,femenino,singular,ce ro sa,2
cerosos,adjetivo,masculino,plural,ce ro sos,2
cerosas,adjetivo,femenino,plural,ce ro sas,2
cerrada,adjetivo,neutro,singular,ce rra da,2
cerradizo,adjetivo,masculino,singular,ce rra di zo,3
cerradiza,adjetivo,femenino,singular,ce rra di za,3
cerradizos,adjetivo,masculino,plural,ce rra di zos,3
cerradizas,adjetivo,femenino,plural,ce rra di zas,3
cerrado,adjetivo,masculino,singular,ce rra do,2
cerrada,adjetivo,femenino,singular,ce rra da,2
cerrados,adjetivo,masculino,plural,ce rra dos,2
cerradas,adjetivo,femenino,plural,ce rra das,2
cerrador,adjetivo,masculino,singular,ce rra dor,3
cerradora,adjetivo,femenino,singular,ce rra do ra,3
cerradores,adjetivo,masculino,plural,ce rra do res,3
cerradoras,adjetivo,femenino,plural,ce rra do ras,3
cerrero,adjetivo,masculino,singular,ce rre ro,2
cerrera,adjetivo,femenino,singular,ce rre ra,2
cerreros,adjetivo,masculino,plural,ce rre ros,2
cerreras,adjetivo,femenino,plural,ce rre ras,2
cerril,adjetivo,neutro,singular,ce rril,2
cerriles,adjetivo,neutro,plural,ce rri les,2
certero,adjetivo,masculino,singular,cer te ro,2
certera,adjetivo,femenino,singular,cer te ra,2
certeros,adjetivo,masculino,plural,cer te ros,2
certeras,adjetivo,femenino,plural,cer te ras,2
certificador,adjetivo,masculino,singular,cer ti fi ca dor,5
certificadora,adjetivo,femenino,singular,cer ti fi ca do ra,5
certificadores,adjetivo,masculino,plural,cer ti fi ca do res,5
certificadoras,adjetivo,femenino,plural,cer ti fi ca do ras,5
certificado,adjetivo,masculino,singular,cer ti fi ca do,4
certificada,adjetivo,femenino,singular,cer ti fi ca da,4
certificados,adjetivo,masculino,plural,cer ti fi ca dos,4
certificadas,adjetivo,femenino,plural,cer ti fi ca das,4
certificatorio,adjetivo,masculino,singular,cer ti fi ca to rio,5
certificatoria,adjetivo,femenino,singular,cer ti fi ca to ria,5
certificatorios,adjetivo,masculino,plural,cer ti fi ca to rios,5
certificatorias,adjetivo,femenino,plural,cer ti fi ca to rias,5
certísimo,adjetivo,masculino,singular,cer tí si mo,2
certísima,adjetivo,femenino,singular,cer tí si ma,2
certísimos,adjetivo,masculino,plural,cer tí si mos,2
certísimas,adjetivo,femenino,plural,cer tí si mas,2
cerúleo,adjetivo,masculino,singular,ce rú le o,2
cerúlea,adjetivo,femenino,singular,ce rú le a,2
cerúleos,adjetivo,masculino,plural,ce rú le os,2
cerúleas,adjetivo,femenino,plural,ce rú le as,2
cerval,adjetivo,neutro,singular,cer val,2
cervales,adjetivo,neutro,plural,cer va les,2
cervantesco,adjetivo,masculino,singular,cer van tes co,3
cervantesca,adjetivo,femenino,singular,cer van tes ca,3
cervantescos,adjetivo,masculino,plural,cer van tes cos,3
cervantescas,adjetivo,femenino,plural,cer van tes cas,3
cervantino,adjetivo,masculino,singular,cer van ti no,3
cervantina,adjetivo,femenino,singular,cer van ti na,3
cervantinos,adjetivo,masculino,plural,cer van ti nos,3
cervantinas,adjetivo,femenino,plural,cer van ti nas,3
cervantista,adjetivo,neutro,singular,cer van tis ta,3
cervantistas,adjetivo,neutro,plural,cer van tis tas,3
cervario,adjetivo,masculino,singular,cer va rio,2
cervaria,adjetivo,femenino,singular,cer va ria,2
cervarios,adjetivo,masculino,plural,cer va rios,2
cervarias,adjetivo,femenino,plural,cer va rias,2
cervecero,adjetivo,masculino,singular,cer ve ce ro,3
cervecera,adjetivo,femenino,singular,cer ve ce ra,3
cerveceros,adjetivo,masculino,plural,cer ve ce ros,3
cerveceras,adjetivo,femenino,plural,cer ve ce ras,3
cervical,adjetivo,neutro,singular,cer vi cal,3
cervicales,adjetivo,neutro,plural,cer vi ca les,3
cervicular,adjetivo,neutro,singular,cer vi cu lar,4
cerviculares,adjetivo,neutro,plural,cer vi cu la res,4
cérvido,adjetivo,masculino,singular,cér vi do,1
cérvida,adjetivo,femenino,singular,cér vi da,1
cérvidos,adjetivo,masculino,plural,cér vi dos,1
cérvidas,adjetivo,femenino,plural,cér vi das,1
cervino,adjetivo,masculino,singular,cer vi no,2
cervina,adjetivo,femenino,singular,cer vi na,2
cervinos,adjetivo,masculino,plural,cer vi nos,2
cervinas,adjetivo,femenino,plural,cer vi nas,2
cervuno,adjetivo,masculino,singular,cer vu no,2
cervuna,adjetivo,femenino,singular,cer vu na,2
cervunos,adjetivo,masculino,plural,cer vu nos,2
cervunas,adjetivo,femenino,plural,cer vu nas,2
cesante,adjetivo,neutro,singular,ce san te,2
cesantes,adjetivo,neutro,plural,ce san tes,2
cesáreo,adjetivo,masculino,singular,ce sá re o,2
cesárea,adjetivo,femenino,singular,ce sá re a,2
cesáreos,adjetivo,masculino,plural,ce sá re os,2
cesáreas,adjetivo,femenino,plural,ce sá re as,2
cesariano,adjetivo,masculino,singular,ce sa ria no,3
cesariana,adjetivo,femenino,singular,ce sa ria na,3
cesarianos,adjetivo,masculino,plural,ce sa ria nos,3
cesarianas,adjetivo,femenino,plural,ce sa ria nas,3
cesariense,adjetivo,neutro,singular,ce sa rien se,3
cesarienses,adjetivo,neutro,plural,ce sa rien ses,3
cesionaria,adjetivo,neutro,singular,ce sio na ria,3
cesionario,adjetivo,masculino,singular,ce sio na rio,3
cesionaria,adjetivo,femenino,singular,ce sio na ria,3
cesionarios,adjetivo,masculino,plural,ce sio na rios,3
cesionarias,adjetivo,femenino,plural,ce sio na rias,3
cestodo,adjetivo,neutro,singular,ces to do,2
cestodos,adjetivo,neutro,plural,ces to dos,2
cetáceo,adjetivo,masculino,singular,ce tá ce o,2
cetácea,adjetivo,femenino,singular,ce tá ce a,2
cetáceos,adjetivo,masculino,plural,ce tá ce os,2
cetáceas,adjetivo,femenino,plural,ce tá ce as,2
cetrino,adjetivo,masculino,singular,ce tri no,2
cetrina,adjetivo,femenino,singular,ce tri na,2
cetrinos,adjetivo,masculino,plural,ce tri nos,2
cetrinas,adjetivo,femenino,plural,ce tri nas,2
ceutí,adjetivo,neutro,singular,ceu tí,2
ceutíes,adjetivo,neutro,singular,ceu tí es,2
chabacano,adjetivo,masculino,singular,cha ba ca no,3
chabacana,adjetivo,femenino,singular,cha ba ca na,3
chabacanos,adjetivo,masculino,plural,cha ba ca nos,3
chabacanas,adjetivo,femenino,plural,cha ba ca nas,3
chabolista,adjetivo,neutro,singular,cha bo lis ta,3
chabolistas,adjetivo,neutro,plural,cha bo lis tas,3
chacho,adjetivo,masculino,singular,cha cho,1
chacha,adjetivo,femenino,singular,cha cha,1
chachos,adjetivo,masculino,plural,cha chos,1
chachas,adjetivo,femenino,plural,cha chas,1
chaconero,adjetivo,masculino,singular,cha co ne ro,3
chaconera,adjetivo,femenino,singular,cha co ne ra,3
chaconeros,adjetivo,masculino,plural,cha co ne ros,3
chaconeras,adjetivo,femenino,plural,cha co ne ras,3
chacotero,adjetivo,masculino,singular,cha co te ro,3
chacotera,adjetivo,femenino,singular,cha co te ra,3
chacoteros,adjetivo,masculino,plural,cha co te ros,3
chacoteras,adjetivo,femenino,plural,cha co te ras,3
chadiano,adjetivo,masculino,singular,cha dia no,2
chadiana,adjetivo,femenino,singular,cha dia na,2
chadianos,adjetivo,masculino,plural,cha dia nos,2
chadianas,adjetivo,femenino,plural,cha dia nas,2
chalán,adjetivo,masculino,singular,cha lán,2
chalana,adjetivo,femenino,singular,cha la na,2
chalanes,adjetivo,masculino,plural,cha la nes,2
chalanas,adjetivo,femenino,plural,cha la nas,2
chalanesco,adjetivo,masculino,singular,cha la nes co,3
chalanesca,adjetivo,femenino,singular,cha la nes ca,3
chalanescos,adjetivo,masculino,plural,cha la nes cos,3
chalanescas,adjetivo,femenino,plural,cha la nes cas,3
chaleco,adjetivo,neutro,singular,cha le co,2
chalecos,adjetivo,neutro,plural,cha le cos,2
chamánico,adjetivo,masculino,singular,cha má ni co,2
chamánica,adjetivo,femenino,singular,cha má ni ca,2
chamánicos,adjetivo,masculino,plural,cha má ni cos,2
chamánicas,adjetivo,femenino,plural,cha má ni cas,2
chambergo,adjetivo,masculino,singular,cham ber go,2
chamberga,adjetivo,femenino,singular,cham ber ga,2
chambergos,adjetivo,masculino,plural,cham ber gos,2
chambergas,adjetivo,femenino,plural,cham ber gas,2
chamicero,adjetivo,masculino,singular,cha mi ce ro,3
chamicera,adjetivo,femenino,singular,cha mi ce ra,3
chamiceros,adjetivo,masculino,plural,cha mi ce ros,3
chamiceras,adjetivo,femenino,plural,cha mi ce ras,3
chamorro,adjetivo,masculino,singular,cha mo rro,2
chamorra,adjetivo,femenino,singular,cha mo rra,2
chamorros,adjetivo,masculino,plural,cha mo rros,2
chamorras,adjetivo,femenino,plural,cha mo rras,2
chamuscado,adjetivo,masculino,singular,cha mus ca do,3
chamuscada,adjetivo,femenino,singular,cha mus ca da,3
chamuscados,adjetivo,masculino,plural,cha mus ca dos,3
chamuscadas,adjetivo,femenino,plural,cha mus ca das,3
chancero,adjetivo,masculino,singular,chan ce ro,2
chancera,adjetivo,femenino,singular,chan ce ra,2
chanceros,adjetivo,masculino,plural,chan ce ros,2
chanceras,adjetivo,femenino,plural,chan ce ras,2
chanchullero,adjetivo,masculino,singular,chan chu lle ro,3
chanchullera,adjetivo,femenino,singular,chan chu lle ra,3
chanchulleros,adjetivo,masculino,plural,chan chu lle ros,3
chanchulleras,adjetivo,femenino,plural,chan chu lle ras,3
chapado,adjetivo,masculino,singular,cha pa do,2
chapada,adjetivo,femenino,singular,cha pa da,2
chapados,adjetivo,masculino,plural,cha pa dos,2
chapadas,adjetivo,femenino,plural,cha pa das,2
chaparro,adjetivo,masculino,singular,cha pa rro,2
chaparra,adjetivo,femenino,singular,cha pa rra,2
chaparros,adjetivo,masculino,plural,cha pa rros,2
chaparras,adjetivo,femenino,plural,cha pa rras,2
chaparrudo,adjetivo,masculino,singular,cha pa rru do,3
chaparruda,adjetivo,femenino,singular,cha pa rru da,3
chaparrudos,adjetivo,masculino,plural,cha pa rru dos,3
chaparrudas,adjetivo,femenino,plural,cha pa rru das,3
chaperonado,adjetivo,masculino,singular,cha pe ro na do,4
chaperonada,adjetivo,femenino,singular,cha pe ro na da,4
chaperonados,adjetivo,masculino,plural,cha pe ro na dos,4
chaperonadas,adjetivo,femenino,plural,cha pe ro na das,4
chaperón,adjetivo,masculino,singular,cha pe rón,3
chaperona,adjetivo,femenino,singular,cha pe ro na,3
chaperones,adjetivo,masculino,plural,cha pe ro nes,3
chaperonas,adjetivo,femenino,plural,cha pe ro nas,3
chapetón,adjetivo,masculino,singular,cha pe tón,3
chapetona,adjetivo,femenino,singular,cha pe to na,3
chapetones,adjetivo,masculino,plural,cha pe to nes,3
chapetonas,adjetivo,femenino,plural,cha pe to nas,3
chapucero,adjetivo,masculino,singular,cha pu ce ro,3
chapucera,adjetivo,femenino,singular,cha pu ce ra,3
chapuceros,adjetivo,masculino,plural,cha pu ce ros,3
chapuceras,adjetivo,femenino,plural,cha pu ce ras,3
chaqueño,adjetivo,masculino,singular,cha que ño,2
chaqueña,adjetivo,femenino,singular,cha que ña,2
chaqueños,adjetivo,masculino,plural,cha que ños,2
chaqueñas,adjetivo,femenino,plural,cha que ñas,2
chaquetero,adjetivo,masculino,singular,cha que te ro,3
chaquetera,adjetivo,femenino,singular,cha que te ra,3
chaqueteros,adjetivo,masculino,plural,cha que te ros,3
chaqueteras,adjetivo,femenino,plural,cha que te ras,3
charanguero,adjetivo,masculino,singular,cha ran gue ro,3
charanguera,adjetivo,femenino,singular,cha ran gue ra,3
charangueros,adjetivo,masculino,plural,cha ran gue ros,3
charangueras,adjetivo,femenino,plural,cha ran gue ras,3
charlador,adjetivo,masculino,singular,char la dor,3
charladora,adjetivo,femenino,singular,char la do ra,3
charladores,adjetivo,masculino,plural,char la do res,3
charladoras,adjetivo,femenino,plural,char la do ras,3
charlatán,adjetivo,masculino,singular,char la tán,3
charlatana,adjetivo,femenino,singular,char la ta na,3
charlatanes,adjetivo,masculino,plural,char la ta nes,3
charlatanas,adjetivo,femenino,plural,char la ta nas,3
chárter,adjetivo,neutro,singular,chár ter,1
chasqueador,adjetivo,masculino,singular,chas que a dor,4
chasqueadora,adjetivo,femenino,singular,chas que a do ra,4
chasqueadores,adjetivo,masculino,plural,chas que a do res,4
chasqueadoras,adjetivo,femenino,plural,chas que a do ras,4
chato,adjetivo,masculino,singular,cha to,1
chata,adjetivo,femenino,singular,cha ta,1
chatos,adjetivo,masculino,plural,cha tos,1
chatas,adjetivo,femenino,plural,cha tas,1
chaval,adjetivo,masculino,singular,cha val,2
chavala,adjetivo,femenino,singular,cha va la,2
chavales,adjetivo,masculino,plural,cha va les,2
chavalas,adjetivo,femenino,plural,cha va las,2
chaveta,adjetivo,neutro,singular,cha ve ta,2
chavetas,adjetivo,neutro,plural,cha ve tas,2
checo,adjetivo,masculino,singular,che co,1
checa,adjetivo,femenino,singular,che ca,1
checos,adjetivo,masculino,plural,che cos,1
checas,adjetivo,femenino,plural,che cas,1
checoslovaco,adjetivo,masculino,singular,che cos lo va co,4
checoslovaca,adjetivo,femenino,singular,che cos lo va ca,4
checoslovacos,adjetivo,masculino,plural,che cos lo va cos,4
checoslovacas,adjetivo,femenino,plural,che cos lo va cas,4
chepa,adjetivo,neutro,singular,che pa,1
chepas,adjetivo,neutro,plural,che pas,1
chibcha,adjetivo,neutro,singular,chib cha,1
chibchas,adjetivo,neutro,plural,chib chas,1
chica,adjetivo,neutro,singular,chi ca,1
chicano,adjetivo,masculino,singular,chi ca no,2
chicana,adjetivo,femenino,singular,chi ca na,2
chicanos,adjetivo,masculino,plural,chi ca nos,2
chicanas,adjetivo,femenino,plural,chi ca nas,2
chicharrero,adjetivo,masculino,singular,chi cha rre ro,3
chicharrera,adjetivo,femenino,singular,chi cha rre ra,3
chicharreros,adjetivo,masculino,plural,chi cha rre ros,3
chicharreras,adjetivo,femenino,plural,chi cha rre ras,3
chichimeco,adjetivo,masculino,singular,chi chi me co,3
chichimeca,adjetivo,femenino,singular,chi chi me ca,3
chichimecos,adjetivo,masculino,plural,chi chi me cos,3
chichimecas,adjetivo,femenino,plural,chi chi me cas,3
chiclanero,adjetivo,masculino,singular,chi cla ne ro,3
chiclanera,adjetivo,femenino,singular,chi cla ne ra,3
chiclaneros,adjetivo,masculino,plural,chi cla ne ros,3
chiclaneras,adjetivo,femenino,plural,chi cla ne ras,3
chico,adjetivo,masculino,singular,chi co,1
chica,adjetivo,femenino,singular,chi ca,1
chicos,adjetivo,masculino,plural,chi cos,1
chicas,adjetivo,femenino,plural,chi cas,1
chiflado,adjetivo,masculino,singular,chi fla do,2
chiflada,adjetivo,femenino,singular,chi fla da,2
chiflados,adjetivo,masculino,plural,chi fla dos,2
chifladas,adjetivo,femenino,plural,chi fla das,2
chileno,adjetivo,masculino,singular,chi le no,2
chileña,adjetivo,femenino,singular,chi le ña,2
chilenos,adjetivo,masculino,plural,chi le nos,2
chilenas,adjetivo,femenino,plural,chi le nas,2
chilindrinero,adjetivo,masculino,singular,chi lin dri ne ro,4
chilindrinera,adjetivo,femenino,singular,chi lin dri ne ra,4
chilindrineros,adjetivo,masculino,plural,chi lin dri ne ros,4
chilindrineras,adjetivo,femenino,plural,chi lin dri ne ras,4
chillador,adjetivo,masculino,singular,chi lla dor,3
chilladora,adjetivo,femenino,singular,chi lla do ra,3
chilladores,adjetivo,masculino,plural,chi lla do res,3
chilladoras,adjetivo,femenino,plural,chi lla do ras,3
chillón,adjetivo,masculino,singular,chi llón,2
chillona,adjetivo,femenino,singular,chi llo na,2
chillones,adjetivo,masculino,plural,chi llo nes,2
chillonas,adjetivo,femenino,plural,chi llo nas,2
chinche,adjetivo,masculino,singular,chin che,1
chincha,adjetivo,femenino,singular,chin cha,1
chinches,adjetivo,masculino,plural,chin ches,1
chinchas,adjetivo,femenino,plural,chin chas,1
chinchorrero,adjetivo,masculino,singular,chin cho rre ro,3
chinchorrera,adjetivo,femenino,singular,chin cho rre ra,3
chinchorreros,adjetivo,masculino,plural,chin cho rre ros,3
chinchorreras,adjetivo,femenino,plural,chin cho rre ras,3
chinchoso,adjetivo,masculino,singular,chin cho so,2
chinchosa,adjetivo,femenino,singular,chin cho sa,2
chinchosos,adjetivo,masculino,plural,chin cho sos,2
chinchosas,adjetivo,femenino,plural,chin cho sas,2
chinesco,adjetivo,masculino,singular,chi nes co,2
chinesca,adjetivo,femenino,singular,chi nes ca,2
chinescos,adjetivo,masculino,plural,chi nes cos,2
chinescas,adjetivo,femenino,plural,chi nes cas,2
chino,adjetivo,masculino,singular,chi no,1
china,adjetivo,femenino,singular,chi na,1
chinos,adjetivo,masculino,plural,chi nos,1
chinas,adjetivo,femenino,plural,chi nas,1
chipriota,adjetivo,neutro,singular,chi prio ta,2
chipriotas,adjetivo,neutro,plural,chi prio tas,2
chiquirritico,adjetivo,masculino,singular,chi qui rri ti co,4
chiquirritica,adjetivo,femenino,singular,chi qui rri ti ca,4
chiquirriticos,adjetivo,masculino,plural,chi qui rri ti cos,4
chiquirriticas,adjetivo,femenino,plural,chi qui rri ti cas,4
chiquitín,adjetivo,masculino,singular,chi qui tín,3
chiquitina,adjetivo,femenino,singular,chi qui ti na,3
chiquitines,adjetivo,masculino,plural,chi qui ti nes,3
chiquitinas,adjetivo,femenino,plural,chi qui ti nas,3
chiquito,adjetivo,masculino,singular,chi qui to,2
chiquita,adjetivo,femenino,singular,chi qui ta,2
chiquitos,adjetivo,masculino,plural,chi qui tos,2
chiquitas,adjetivo,femenino,plural,chi qui tas,2
chirigotero,adjetivo,masculino,singular,chi ri go te ro,4
chirigotera,adjetivo,femenino,singular,chi ri go te ra,4
chirigoteros,adjetivo,masculino,plural,chi ri go te ros,4
chirigoteras,adjetivo,femenino,plural,chi ri go te ras,4
chirle,adjetivo,masculino,singular,chir le,1
chirla,adjetivo,femenino,singular,chir la,1
chirles,adjetivo,masculino,plural,chir les,1
chirlas,adjetivo,femenino,plural,chir las,1
chirriador,adjetivo,masculino,singular,chi rria dor,3
chirriadora,adjetivo,femenino,singular,chi rria do ra,3
chirriadores,adjetivo,masculino,plural,chi rria do res,3
chirriadoras,adjetivo,femenino,plural,chi rria do ras,3
chirriante,adjetivo,neutro,singular,chi rrian te,2
